original_user_id,block,condition
1023046308,0_0_0,1
1023298401990000000,0_0_0,1
1023404528,0_0_0,1
1023656528950251648,0_0_0,1
1024071818854846464,0_0_0,1
1024125276291325952,0_0_0,1
1024454127525527552,0_0_0,1
1024621093,0_0_0,1
102475020,0_0_0,1
1024923842127572736,0_0_0,1
1025055526684483584,0_0_0,1
102538852,0_0_0,1
102548499,0_0_0,1
102556071,0_0_0,1
1025563841088946048,0_0_0,1
1025835263904411648,0_0_0,1
1025909819654332416,0_0_0,1
1026002735840223232,0_0_0,1
1026192972155678848,0_0_0,1
1026223720069832832,0_0_0,1
1026542242406658048,0_0_0,1
1026713256,0_0_0,1
1026893412320999936,0_0_0,1
1027085863,0_0_0,1
1027240668387782656,0_0_0,1
1027431388734152832,0_0_0,1
1027551177859391360,0_0_0,1
1027632269622751232,0_0_0,1
102784804,0_0_0,1
1028124141034123264,0_0_0,1
1028380896838274944,0_0_0,1
102843543,0_0_0,1
1028708267579432832,0_0_0,1
102880241,0_0_0,1
1029008029855956736,0_0_0,1
1029394032877883136,0_0_0,1
1029770300555112448,0_0_0,1
1029979970456694784,0_0_0,1
1030098241495486464,0_0_0,1
1030184168544788352,0_0_0,1
1030304305616572416,0_0_0,1
1030589979552960384,0_0_0,1
1030793084903325568,0_0_0,1
1030889162,0_0_0,1
1031214353633173632,0_0_0,1
1031280116922384384,0_0_0,1
1031334394248814336,0_0_0,1
1031375450,0_0_0,1
1031730774033215360,0_0_0,1
1031973247686991744,0_0_0,1
103212603,0_0_0,1
1032296402502733824,0_0_0,1
1032646653147324416,0_0_0,1
1032950082,0_0_0,1
1033027618847768448,0_0_0,1
1033133561585586048,0_0_0,1
103335237,0_0_0,1
1033525229266583552,0_0_0,1
1033793273532428160,0_0_0,1
1033953826192216064,0_0_0,1
103455788,0_0_0,1
1034886919409348608,0_0_0,1
103505104,0_0_0,1
1035168672384528384,0_0_0,1
1035344010,0_0_0,1
1035540356903956352,0_0_0,1
1035978220213084032,0_0_0,1
1036105326326697984,0_0_0,1
103640223,0_0_0,1
1036727840018841600,0_0_0,1
1036827168569884544,0_0_0,1
103701732,0_0_0,1
103722885,0_0_0,1
1037386431247929216,0_0_0,1
1037421656208297984,0_0_0,1
1037550535891660800,0_0_0,1
1037792431842812032,0_0_0,1
1038021440149352448,0_0_0,1
1038183982548967424,0_0_0,1
1038456518172205056,0_0_0,1
1038611818380324864,0_0_0,1
1038815724469460736,0_0_0,1
1039089385516531584,0_0_0,1
1039192782957674368,0_0_0,1
1039467055316197248,0_0_0,1
1039676023082758016,0_0_0,1
1039770145,0_0_0,1
1039899699799617536,0_0_0,1
1040112154827927552,0_0_0,1
1040261090,0_0_0,1
1040309636522499968,0_0_0,1
1040449381722468352,0_0_0,1
1040497980,0_0_0,1
1040961916670238848,0_0_0,1
1040999503,0_0_0,1
1041135978138804224,0_0_0,1
1041262191670845440,0_0_0,1
1041370802,0_0_0,1
1041412071772979200,0_0_0,1
1041562185325920256,0_0_0,1
1041762234777649152,0_0_0,1
1041825546529718144,0_0_0,1
104198572,0_0_0,1
104232457,0_0_0,1
1042545832468393984,0_0_0,1
1042695121341276032,0_0_0,1
104280237,0_0_0,1
1043080565195399168,0_0_0,1
104323232,0_0_0,1
104339264,0_0_0,1
1043634159737028608,0_0_0,1
104397035,0_0_0,1
1044060734806790016,0_0_0,1
1044270354913529856,0_0_0,1
1044681030748295168,0_0_0,1
1044700429253312384,0_0_0,1
1045008792386236416,0_0_0,1
1045099602,0_0_0,1
1045293849076224000,0_0_0,1
1045414820021972736,0_0_0,1
1045605354,0_0_0,1
104616810,0_0_0,1
1046338201,0_0_0,1
1046519090,0_0_0,1
1046558213523558400,0_0_0,1
1046612710564089856,0_0_0,1
1046931001362935808,0_0_0,1
1046956866,0_0_0,1
1047204498425430016,0_0_0,1
1047355009854316416,0_0_0,1
1047600288805347200,0_0_0,1
1047849118201274368,0_0_0,1
1048290916128215040,0_0_0,1
1048473242,0_0_0,1
1048575365558546432,0_0_0,1
1048632740176903936,0_0_0,1
1048680636,0_0_0,1
1048941695579160448,0_0_0,1
1049018604,0_0_0,1
1049063786034810752,0_0_0,1
1049152785789464448,0_0_0,1
1049296462994182016,0_0_0,1
1049399558982140032,0_0_0,1
104975642,0_0_0,1
104987523,0_0_0,1
1049988241,0_0_0,1
1050186010125062016,0_0_0,1
1050486534061875200,0_0_0,1
1050655873,0_0_0,1
1050821749850468352,0_0_0,1
105120497,0_0_0,1
1051591352415223808,0_0_0,1
105193666,0_0_0,1
1051950602018836352,0_0_0,1
1052194419150123008,0_0_0,1
1052708377,0_0_0,1
1052754985124093952,0_0_0,1
1052941749096763136,0_0_0,1
1053316563670105984,0_0_0,1
1053387343971799040,0_0_0,1
1053632392043421568,0_0_0,1
10537442,0_0_0,1
105385545,0_0_0,1
1053931856,0_0_0,1
1054093354223501184,0_0_0,1
105451733,0_0_0,1
1054759003992084352,0_0_0,1
1054896408057266048,0_0_0,1
1055124020,0_0_0,1
1055484074352168832,0_0_0,1
1055504794192887808,0_0_0,1
1055912081688543232,0_0_0,1
105601837,0_0_0,1
1056265430036299648,0_0_0,1
105652101,0_0_0,1
1056547384241635200,0_0_0,1
1056705070228795136,0_0_0,1
1057014439310835584,0_0_0,1
1057073791841505152,0_0_0,1
1057159302,0_0_0,1
1057380414,0_0_0,1
1057703117670809600,0_0_0,1
1058166195206053760,0_0_0,1
105847546,0_0_0,1
1058817439197261824,0_0_0,1
1059024356,0_0_0,1
1059151761552932864,0_0_0,1
1059219579845533568,0_0_0,1
1059530271765208960,0_0_0,1
105967699,0_0_0,1
1059841397203918848,0_0_0,1
1059967948729802752,0_0_0,1
1060073596624793600,0_0_0,1
1060231806,0_0_0,1
1060330391146561536,0_0_0,1
1060386397062864768,0_0_0,1
1060573495195787264,0_0_0,1
1060735803796656000,0_0_0,1
1060961027607605248,0_0_0,1
1061339305430474752,0_0_0,1
106164946,0_0_0,1
1061798806369525632,0_0_0,1
106198933,0_0_0,1
1062071632955617152,0_0_0,1
1062384527190957952,0_0_0,1
1062535573183827968,0_0_0,1
1062827137227517952,0_0_0,1
1062883296756019200,0_0_0,1
1063365111602065408,0_0_0,1
106340382,0_0_0,1
106350186,0_0_0,1
1063625912359534336,0_0_0,1
1063801796,0_0_0,1
1063920908,0_0_0,1
1064218332,0_0_0,1
1064346623185231744,0_0_0,1
1064578214654291968,0_0_0,1
1064612342636453760,0_0_0,1
106473654,0_0_0,1
1064912558,0_0_0,1
1064975371991465984,0_0_0,1
106543504,0_0_0,1
1065736000066994048,0_0_0,1
1066083275653947136,0_0_0,1
106633231,0_0_0,1
10667332,0_0_0,1
1066869574979735552,0_0_0,1
1066917727510585216,0_0_0,1
1067081125288451968,0_0_0,1
1067260113768058752,0_0_0,1
1067456952874278784,0_0_0,1
1067513820833374208,0_0_0,1
1067728583328559232,0_0_0,1
1067891702344617984,0_0_0,1
1067979209648336768,0_0_0,1
1068194884178374656,0_0_0,1
106882538,0_0_0,1
1069038264617644032,0_0_0,1
1069269375797133184,0_0_0,1
1069379171221233664,0_0_0,1
1069424276724375552,0_0_0,1
1069652888,0_0_0,1
1069741597317844736,0_0_0,1
1069785837234258048,0_0_0,1
1069841101,0_0_0,1
1069885978041614336,0_0_0,1
1070098101732556800,0_0_0,1
1070323730889478016,0_0_0,1
107045613,0_0_0,1
1070731068196773760,0_0_0,1
1070832777594109952,0_0_0,1
1071040913827340160,0_0_0,1
1071114183817748352,0_0_0,1
1071313878246658048,0_0_0,1
1071564495804227584,0_0_0,1
1071665987232108416,0_0_0,1
1071853347689431040,0_0_0,1
1071957621081542656,0_0_0,1
1072154868838629248,0_0_0,1
1072317845638385664,0_0_0,1
1072521743678484352,0_0_0,1
1072647212222611456,0_0_0,1
1072819813,0_0_0,1
1072936382933463040,0_0_0,1
107319833,0_0_0,1
1073397527188258816,0_0_0,1
1073952984063725568,0_0_0,1
1074079660386979840,0_0_0,1
1074365212294303616,0_0_0,1
1074522359778938752,0_0_0,1
1074638670647443456,0_0_0,1
1074762712935268352,0_0_0,1
1074839882525220864,0_0_0,1
1075021198503882752,0_0_0,1
107518267,0_0_0,1
1075288662596669440,0_0_0,1
1075408783,0_0_0,1
1075504526,0_0_0,1
1075805718563970944,0_0_0,1
1075946099976761216,0_0_0,1
1076159677312970752,0_0_0,1
1076630610934927232,0_0_0,1
1076677757474611200,0_0_0,1
1076725420186365952,0_0_0,1
1076997608231628800,0_0_0,1
1077080552,0_0_0,1
1077306774,0_0_0,1
1077496232,0_0_0,1
1077584746794925952,0_0_0,1
1077739804345974784,0_0_0,1
1078025456832544768,0_0_0,1
1078103059203411968,0_0_0,1
1078341635665219584,0_0_0,1
1078767225677455232,0_0_0,1
1079066636957741056,0_0_0,1
1079312572996824960,0_0_0,1
1079587970481561600,0_0_0,1
1079804372786315264,0_0_0,1
1080159395122741248,0_0_0,1
1080528426690400256,0_0_0,1
1080678969073119232,0_0_0,1
1081103907869376384,0_0_0,1
1081289100496375808,0_0_0,1
1081317761912066048,0_0_0,1
1081555233464074240,0_0_0,1
1081649754705195008,0_0_0,1
1081700926174449664,0_0_0,1
1081728378313543552,0_0_0,1
1081765278,0_0_0,1
1081794421857898368,0_0_0,1
1082035253139685248,0_0_0,1
1082118838286671744,0_0_0,1
1082169777815199616,0_0_0,1
1082305748049244032,0_0_0,1
1082499789357346816,0_0_0,1
1082684397520863232,0_0_0,1
1083008996989124608,0_0_0,1
1083085395083046784,0_0_0,1
1083102958248636416,0_0_0,1
1083548338631384960,0_0_0,1
1083779408375119744,0_0_0,1
1083882554741215232,0_0_0,1
1083985829351976832,0_0_0,1
1084238069920714752,0_0_0,1
1084509725801226240,0_0_0,1
1084582668929585152,0_0_0,1
1084823681401061248,0_0_0,1
10851322,0_0_0,1
1085335508991889408,0_0_0,1
10856532,0_0_0,1
1085926761119051648,0_0_0,1
1086109248541597568,0_0_0,1
1086440002622574336,0_0_0,1
108650134,0_0_0,1
1086990239971885056,0_0_0,1
1087168483308290048,0_0_0,1
1087225488,0_0_0,1
108754394,0_0_0,1
1087838468510806016,0_0_0,1
108797255,0_0_0,1
1088120833527201536,0_0_0,1
1088173413418631168,0_0_0,1
1088186569385828352,0_0_0,1
1088502390498775040,0_0_0,1
108857816,0_0_0,1
1089341716463665152,0_0_0,1
1089633515996471168,0_0_0,1
1089800801474826240,0_0_0,1
1090049263705436032,0_0_0,1
109020653,0_0_0,1
1090406498876964864,0_0_0,1
109048539,0_0_0,1
1090683943,0_0_0,1
1090819790,0_0_0,1
109097565,0_0_0,1
1091237177369882624,0_0_0,1
1091517001556623232,0_0_0,1
109189657,0_0_0,1
1092045964880285568,0_0_0,1
1092201402,0_0_0,1
1092393595,0_0_0,1
1092651053403815936,0_0_0,1
1092785957521293184,0_0_0,1
1092883514,0_0_0,1
1093119396,0_0_0,1
109319480,0_0_0,1
1093262433366487040,0_0_0,1
1093398287842000000,0_0_0,1
1093549140280147968,0_0_0,1
1093578649121554432,0_0_0,1
1093736058120855552,0_0_0,1
1093883849128455936,0_0_0,1
1093935502082871168,0_0_0,1
1093975832890990336,0_0_0,1
109425586,0_0_0,1
1094371447550758784,0_0_0,1
1094715364368363648,0_0_0,1
1094832730301329408,0_0_0,1
1094971654013357952,0_0_0,1
1095148112014991232,0_0_0,1
1095500777508953984,0_0_0,1
109570740,0_0_0,1
1095870018984837248,0_0_0,1
1095928131699933184,0_0_0,1
1096235760,0_0_0,1
1096602802120478848,0_0_0,1
1096908010977280000,0_0_0,1
1097001368,0_0_0,1
1097090048,0_0_0,1
1097191747459919744,0_0_0,1
109734381,0_0_0,1
1097603667782483968,0_0_0,1
1097917617568927616,0_0_0,1
1098236096302010368,0_0_0,1
1098353333344051200,0_0_0,1
1098363316081168384,0_0_0,1
1098603980039639040,0_0_0,1
1098694471,0_0_0,1
1098740131283066752,0_0_0,1
1098943482079731584,0_0_0,1
1099017974806204416,0_0_0,1
1099140065148764032,0_0_0,1
1099386007630303232,0_0_0,1
1099644925,0_0_0,1
1099889112868405248,0_0_0,1
1100097303090728832,0_0_0,1
1100173768981389184,0_0_0,1
1100423653672530048,0_0_0,1
1100473213958742016,0_0_0,1
1100901552,0_0_0,1
1100965374277762944,0_0_0,1
1101313717755617152,0_0_0,1
1101526626163138432,0_0_0,1
1101562313298059264,0_0_0,1
1101610633873842048,0_0_0,1
1101853135830744960,0_0_0,1
110201928,0_0_0,1
1102096983349694464,0_0_0,1
1102222244384788352,0_0_0,1
1102385751247994752,0_0_0,1
1102674891290087424,0_0_0,1
1102781323616219136,0_0_0,1
110302299,0_0_0,1
110323589,0_0_0,1
1103433262049959936,0_0_0,1
1103679830862844032,0_0_0,1
1103804858824564736,0_0_0,1
1103979098836221952,0_0_0,1
1104189902793539584,0_0_0,1
1104249895140102016,0_0_0,1
11047352,0_0_0,1
1104906534729994240,0_0_0,1
1105110553,0_0_0,1
1105247444667977600,0_0_0,1
1105326044188475136,0_0_0,1
1105508183664152448,0_0_0,1
1105579439486726016,0_0_0,1
1105670698603823232,0_0_0,1
1105807743418621952,0_0_0,1
1105999510864646016,0_0_0,1
1106254289079619584,0_0_0,1
1106387628235071360,0_0_0,1
110660207,0_0_0,1
1106700600,0_0_0,1
1106914902,0_0_0,1
1107040182,0_0_0,1
1107424228243050368,0_0_0,1
1107469458870816768,0_0_0,1
110772878,0_0_0,1
1107809096403767168,0_0_0,1
1107841279667273600,0_0_0,1
1108040342161538944,0_0_0,1
1108155566516371456,0_0_0,1
1108195898448842752,0_0_0,1
1108435038314684416,0_0_0,1
110852856,0_0_0,1
110860426,0_0_0,1
1108829119507238784,0_0_0,1
1109094773401501568,0_0_0,1
1109151284396023808,0_0_0,1
110925987,0_0_0,1
1109662686252580864,0_0_0,1
1109958486354468864,0_0_0,1
111051574,0_0_0,1
1110676884692656000,0_0_0,1
1110928715003772800,0_0_0,1
1110984251439267840,0_0_0,1
1111247505075908608,0_0_0,1
1111424881617453056,0_0_0,1
1111780933,0_0_0,1
1111983518270275584,0_0_0,1
1112219882727329536,0_0_0,1
1112527907434356736,0_0_0,1
1112725735544930432,0_0_0,1
1112877042872320000,0_0_0,1
1113142681,0_0_0,1
1113171769462890368,0_0_0,1
1113398366447251456,0_0_0,1
1113640590711971840,0_0_0,1
1113885436802424832,0_0_0,1
111399310,0_0_0,1
1114251817452437632,0_0_0,1
1114323702806658944,0_0_0,1
1114421,0_0_0,1
1114604228658462848,0_0_0,1
1114784719206584448,0_0_0,1
1114981781403504640,0_0_0,1
1115294406,0_0_0,1
1115444504084008832,0_0_0,1
1115636719498346368,0_0_0,1
1115725274,0_0_0,1
1115906784252833536,0_0_0,1
1116385990434648064,0_0_0,1
1116531177844768768,0_0_0,1
1116736611138412416,0_0_0,1
111689162,0_0_0,1
1117134084847882240,0_0_0,1
1117262012294336384,0_0_0,1
1117595956353163264,0_0_0,1
1117730040,0_0_0,1
1117878404844544000,0_0_0,1
1118209634,0_0_0,1
1118665720643112832,0_0_0,1
1119163381615714432,0_0_0,1
1119694904270233600,0_0_0,1
111998580,0_0_0,1
1120094900295434240,0_0_0,1
1120178194085232640,0_0_0,1
1120363256361758848,0_0_0,1
112044165,0_0_0,1
1120702164,0_0_0,1
1120884279339356032,0_0_0,1
1120941614,0_0_0,1
1121000501527678848,0_0_0,1
1121202330668547968,0_0_0,1
1121315917932032000,0_0_0,1
1121514170,0_0_0,1
1121808544377053184,0_0_0,1
112220821,0_0_0,1
1122244154833211136,0_0_0,1
1122345358032605184,0_0_0,1
1122506458212515840,0_0_0,1
1122776401,0_0_0,1
112283422,0_0_0,1
1123045501803401216,0_0_0,1
112320367,0_0_0,1
1123309791869378432,0_0_0,1
1123363295530848256,0_0_0,1
1123485296551706624,0_0_0,1
1123644615884775424,0_0_0,1
11239092,0_0_0,1
112450621,0_0_0,1
1124812324097884032,0_0_0,1
112493408,0_0_0,1
1125181367791366016,0_0_0,1
1125430926,0_0_0,1
112557737,0_0_0,1
112571132,0_0_0,1
1125764468984688640,0_0_0,1
1125857752557981568,0_0_0,1
1125950202,0_0_0,1
1126315249081171968,0_0_0,1
1126372857989042048,0_0_0,1
1126670396,0_0_0,1
1126901399563000064,0_0_0,1
1127165486,0_0_0,1
112751614,0_0_0,1
1127721605898092416,0_0_0,1
1127780976686448640,0_0_0,1
1127991592210579456,0_0_0,1
112813094,0_0_0,1
1128453237785411584,0_0_0,1
1128711330649735168,0_0_0,1
112873844,0_0_0,1
1128870657503051648,0_0_0,1
1129385509900423168,0_0_0,1
112958655,0_0_0,1
1129783689586413568,0_0_0,1
1130166547668979584,0_0_0,1
1130538641472647168,0_0_0,1
1130751075613417344,0_0_0,1
1130848708558557184,0_0_0,1
113112516,0_0_0,1
1131235736001417216,0_0_0,1
1131320506496557056,0_0_0,1
1131405691166580736,0_0_0,1
113184848,0_0_0,1
113209552,0_0_0,1
1132119260359036800,0_0_0,1
1132303317873418240,0_0_0,1
113262336,0_0_0,1
1132731848810029056,0_0_0,1
1132779983972294656,0_0_0,1
113283134,0_0_0,1
1133190905920311168,0_0_0,1
1133547802938740736,0_0_0,1
1133904449833918464,0_0_0,1
113417773,0_0_0,1
113438210,0_0_0,1
1134600434876911616,0_0_0,1
1134801851650588544,0_0_0,1
113484646,0_0_0,1
1134928870082207616,0_0_0,1
1135095824,0_0_0,1
113535443,0_0_0,1
113554769,0_0_0,1
1135963120109793152,0_0_0,1
1136092731292508032,0_0_0,1
1136126192514297856,0_0_0,1
1136395588361232384,0_0_0,1
1136507702954274816,0_0_0,1
1136693780579573632,0_0_0,1
1136786957449814016,0_0_0,1
1136845559619154048,0_0_0,1
1137110524641124352,0_0_0,1
1137378169,0_0_0,1
1137607381465141248,0_0_0,1
1137831680734000000,0_0_0,1
113811641,0_0_0,1
1138220276,0_0_0,1
1138274203,0_0_0,1
113847135,0_0_0,1
1138586580636094464,0_0_0,1
1138729773482557440,0_0_0,1
1138851351734169600,0_0_0,1
1138994746691641216,0_0_0,1
1139197649414959232,0_0_0,1
1139383167393992832,0_0_0,1
1139638006472761216,0_0_0,1
1139770994359459840,0_0_0,1
1140051582853116032,0_0_0,1
1140086688892502016,0_0_0,1
114029070,0_0_0,1
1140330012677169152,0_0_0,1
114058397,0_0_0,1
114070590,0_0_0,1
1140836298716041216,0_0_0,1
1141065982607314816,0_0_0,1
1141216969,0_0_0,1
1141591839683706752,0_0_0,1
1141723380254723968,0_0_0,1
1141803921880637440,0_0_0,1
1141877693765562368,0_0_0,1
1142098781946597248,0_0_0,1
1142292726014021632,0_0_0,1
1142461205233262336,0_0_0,1
114260429,0_0_0,1
1142675012,0_0_0,1
1142860256235724800,0_0_0,1
1142926553699016832,0_0_0,1
1143237211,0_0_0,1
1143305395038900224,0_0_0,1
114345117,0_0_0,1
1143522913569689600,0_0_0,1
1143798832532086784,0_0_0,1
1143913543508430848,0_0_0,1
1143987459304431616,0_0_0,1
1144104691,0_0_0,1
1144258429378322432,0_0_0,1
1144438833339146240,0_0_0,1
1144591794799284224,0_0_0,1
1144720137599295360,0_0_0,1
114498587,0_0_0,1
1145080191783276416,0_0_0,1
1145321316075090048,0_0_0,1
1145464899193180032,0_0_0,1
1145540743907487616,0_0_0,1
1145756377643491200,0_0_0,1
1145880596465541248,0_0_0,1
1146116668344733568,0_0_0,1
1146187723771928448,0_0_0,1
1146256437531820032,0_0_0,1
1146438560452620160,0_0_0,1
1146493127131373568,0_0_0,1
1146560579861188608,0_0_0,1
1146585139,0_0_0,1
1146781321,0_0_0,1
1146826589109411840,0_0_0,1
1146979111904206848,0_0_0,1
1147134279643783168,0_0_0,1
1147297563004899200,0_0_0,1
1147633467510988800,0_0_0,1
114796573,0_0_0,1
1148317264774647808,0_0_0,1
1148357160495210368,0_0_0,1
1148611243105820544,0_0_0,1
1148758967042105216,0_0_0,1
114901899,0_0_0,1
1149094123615350784,0_0_0,1
114911845,0_0_0,1
1149192796110123008,0_0_0,1
1149321393424625664,0_0_0,1
1149529366377820032,0_0_0,1
1149711271425650560,0_0_0,1
114975235,0_0_0,1
1150014437828571136,0_0_0,1
1150524343,0_0_0,1
1150811832048922624,0_0_0,1
1150876503443480448,0_0_0,1
1150905190490484736,0_0_0,1
115099784,0_0_0,1
1151360714931654656,0_0_0,1
1151581730622644224,0_0_0,1
1151684996853354368,0_0_0,1
115181921,0_0_0,1
1151936760496173056,0_0_0,1
1151976524398178432,0_0_0,1
1152074700,0_0_0,1
1152316393230127232,0_0_0,1
115262964,0_0_0,1
1152706465209212800,0_0_0,1
1152785826910265216,0_0_0,1
1152979248900165632,0_0_0,1
1153089714913763328,0_0_0,1
1153397533269463040,0_0_0,1
1153775265023053824,0_0_0,1
115417416,0_0_0,1
115434752,0_0_0,1
115448669,0_0_0,1
1154796417745129472,0_0_0,1
1155121194,0_0_0,1
1155156764,0_0_0,1
115522152,0_0_0,1
1155494124096823296,0_0_0,1
1155556954028355584,0_0_0,1
115586321,0_0_0,1
1155912565551239168,0_0_0,1
1155943189368508416,0_0_0,1
1156059762632667136,0_0_0,1
1156347712918478848,0_0_0,1
1156572889308516352,0_0_0,1
1156747511979110400,0_0_0,1
1156980841299546112,0_0_0,1
1157099433353515008,0_0_0,1
1157363018117705728,0_0_0,1
1157496064989159424,0_0_0,1
1157642178665037824,0_0_0,1
1157809273,0_0_0,1
1157970200,0_0_0,1
1158068877646950400,0_0_0,1
115829644,0_0_0,1
1158398793693319168,0_0_0,1
1158459722,0_0_0,1
1158584328,0_0_0,1
1158803808476119040,0_0_0,1
1158826036559302656,0_0_0,1
1158924094378795008,0_0_0,1
1159049742392930304,0_0_0,1
1159225523182211072,0_0_0,1
1159409502812332032,0_0_0,1
1159577284640223232,0_0_0,1
1159849206292467712,0_0_0,1
1159942824932052736,0_0_0,1
1160370855802810368,0_0_0,1
1160755087410466816,0_0_0,1
1160970198288986112,0_0_0,1
1161087349859790848,0_0_0,1
1161173598,0_0_0,1
1161457079556681728,0_0_0,1
1161642782,0_0_0,1
1161678704893992704,0_0_0,1
1161823243,0_0_0,1
1161848405288636416,0_0_0,1
116201157,0_0_0,1
1162334748850695936,0_0_0,1
1162508055663259648,0_0_0,1
1163050896,0_0_0,1
116327234,0_0_0,1
1163483137806147584,0_0_0,1
116359002,0_0_0,1
1163874057865051904,0_0_0,1
1164218658727632896,0_0_0,1
1164240720120766464,0_0_0,1
1164351017363922688,0_0_0,1
116480032,0_0_0,1
1164923387715706880,0_0_0,1
1165028727279017984,0_0_0,1
1165115413090328320,0_0_0,1
1165442340594601984,0_0_0,1
1165762822388817920,0_0_0,1
11659542,0_0_0,1
1165972106934403072,0_0_0,1
1166071643007070208,0_0_0,1
1166155002068553728,0_0_0,1
116620666,0_0_0,1
1166443312556982272,0_0_0,1
1166527166,0_0_0,1
1166703064302215168,0_0_0,1
1166759627201159168,0_0_0,1
1166976421,0_0_0,1
1167134960731508736,0_0_0,1
1167221073819197440,0_0_0,1
1167570114666852352,0_0_0,1
1168053513382813696,0_0_0,1
1168409961975750656,0_0_0,1
116874257,0_0_0,1
1169124787,0_0_0,1
1169518113307496448,0_0_0,1
1169698916968779520,0_0_0,1
1169731817752018688,0_0_0,1
1169890116,0_0_0,1
117000693,0_0_0,1
1170113456,0_0_0,1
1170190736735842304,0_0_0,1
11703552,0_0_0,1
1170455154,0_0_0,1
1170543213108555520,0_0_0,1
1170760186920939520,0_0_0,1
1170809742601728000,0_0_0,1
1170888367476805632,0_0_0,1
1171168929877843968,0_0_0,1
1171420088240656384,0_0_0,1
1171540759805227008,0_0_0,1
117188558,0_0_0,1
1171960751105499136,0_0_0,1
1172166218406490112,0_0_0,1
117229750,0_0_0,1
1172316391199784704,0_0_0,1
